,author,location,language,friends,followers,statuses,date,dateint,message,tweet_id,polarity,subjectivity,sentiment,text
3229,ianbremmer,,None,1417,554490,56246,2020-10-29T13:40:00,20201029134000,Most confirmed covid cases   1 US 8.9m 2 India 8m 3 Brazil 5.5m 4 Russia 1.6m 5 France 1.3m (coming up fast) 6 Spain 1.14m 7 Argentina 1.13m 8 Colombia 1m 9 UK 945K 10 Mexico 907K,1321809008374779905,0.18333333333333335,0.7000000000000001,neutral,Most confirmed covid cases   1 US 8.9m 2 India 8m 3 Brazil 5.5m 4 Russia 1.6m 5 France 1.3m (coming up fast) 6 Spain 1.14m 7 Argentina 1.13m 8 Colombia 1m 9 UK 945K 10 Mexico 907K
3230,ianbremmer,,None,1417,554490,56246,2020-10-28T22:10:12,20201028221012,Lower mortality rates despite higher hospitalizations is the key positive COVID development in the US and EU to date.  This should inform policymakers balancing between shutdowns and keeping businesses open.,1321575015867965440,0.22965909090909092,0.6363636363636364,positive,Lower mortality rates despite higher hospitalizations is the key positive COVID development in the US and EU to date.  This should inform policymakers balancing between shutdowns and keeping businesses open.
3231,ianbremmer,,None,1417,554490,56246,2020-10-28T18:09:09,20201028180909,I think Hunter Biden controversy is a relevant election story.   But a vastly smaller story than coronavirus.   And a much smaller story than President Trump’s business conflicts of interest and corruption.   I devote attention on basis of importance. So it’s mostly COVID.,1321514354920050688,0.5063,0.6,positive,I think Hunter Biden controversy is a relevant election story.   But a vastly smaller story than coronavirus.   And a much smaller story than President Trump’s business conflicts of interest and corruption.   I devote attention on basis of importance. So it’s mostly COVID.
3232,ianbremmer,,None,1417,554490,56246,2020-10-27T23:14:21,20201027231421,"Bolsonaro massively mishandled COVID. As badly as Trump. But his approval ratings are 53% now—highest of his Presidency.   Caveat—cases in Brazil are coming down. A few months ago, Brazilians were talking impeachment.   Trump failed on COVID...and his timing couldn’t be worse.",1321228774831198211,-0.541912962962963,0.4925925925925925,negative,"Bolsonaro massively mishandled COVID. As badly as Trump. But his approval ratings are 53% now—highest of his Presidency.   Caveat—cases in Brazil are coming down. A few months ago, Brazilians were talking impeachment.   Trump failed on COVID...and his timing couldn’t be worse."
3233,ianbremmer,,None,1417,554490,56246,2020-10-27T18:40:49,20201027184049,Spoke with the Singapore Foreign Minister this morning. He told me COVID cases there now in single digits. I told him that’s also true of VP Pence’s office.   First comparison I could think of.,1321159937351888898,0.26119642857142855,0.3306547619047619,positive,Spoke with the Singapore Foreign Minister this morning. He told me COVID cases there now in single digits. I told him that’s also true of VP Pence’s office.   First comparison I could think of.
3234,ianbremmer,,None,1417,554490,56246,2020-10-27T16:28:21,20201027162821,"@gzeromedia: COVID-19 vaccine development is being backed by an unprecedented access to funding, with an estimated $17 billion already c",1321126599018893315,0.3129,0.9,neutral,"COVID-19 vaccine development is being backed by an unprecedented access to funding, with an estimated $17 billion already c"
3235,ianbremmer,,None,1417,554490,56246,2020-10-26T13:44:00,20201026134400,"68,767: seven-day average of new covid cases in the US yesterday.  Highest number since the pandemic began.",1320722851280744448,0.03519090909090909,0.42727272727272725,neutral,"68,767: seven-day average of new covid cases in the US yesterday.  Highest number since the pandemic began."
3236,ianbremmer,,None,1417,554490,56246,2020-10-25T12:50:55,20201025125055,Covid is the most important story before the election.   Covid is the most important story after the election.,1320347107467907077,0.47075,0.75,positive,Covid is the most important story before the election.   Covid is the most important story after the election.
3237,ianbremmer,,None,1417,554490,56246,2020-10-24T16:30:00,20201024163000,"Most colleges that are conducting in-person classes don't have widespread COVID testing for students, per @NPR.  @Stanford president Marc Tessier-Lavigne on how higher education is adapting to the pandemic.  #GZEROWorld @gzeromedia",1320039850649833473,0.1875,0.5,neutral,"Most colleges that are conducting in-person classes don't have widespread COVID testing for students, per    president Marc Tessier-Lavigne on how higher education is adapting to the pandemic."
3238,ianbremmer,,None,1417,554490,56246,2020-10-22T16:31:00,20201022163100,Covid trick-or-treat including social distancing and beer. As it should.,1319315326975111168,0.016666666666666666,0.06666666666666667,neutral,Covid trick-or-treat including social distancing and beer. As it should.
3239,ianbremmer,,None,1417,554490,56246,2020-10-21T15:00:18,20201021150018,Ireland first European country to return to a national shutdown as covid cases rise.  Nonessential businesses to close Residents must stay within 3 miles of their homes except for work  essential activities 150K expected to lose their jobs in next couple of days,1318930113833164800,-0.18595,0.20666666666666664,neutral,Ireland first European country to return to a national shutdown as covid cases rise.  Nonessential businesses to close Residents must stay within 3 miles of their homes except for work  essential activities 150K expected to lose their jobs in next couple of days
3240,ianbremmer,,None,1417,554490,56246,2020-10-21T13:20:26,20201021132026,% of Americans who view issue as critical  Covid 60% (helps explain the polls) Fairness of presidential elections 57% Health care 56% Jobs/unemployment 52% Foreign election interference 49% Crime 46% Terrorism 45% Racial inequality 43% Climate change 43% Immigration 33%  -PRRI,1318904980355559424,-0.37165,0.4625,negative,% of Americans who view issue as critical  Covid 60% (helps explain the polls) Fairness of presidential elections 57% Health care 56% Jobs/unemployment 52% Foreign election interference 49% Crime 46% Terrorism 45% Racial inequality 43% Climate change 43% Immigration 33%  -PRRI
3241,ianbremmer,,None,1417,554490,56246,2020-10-20T15:55:00,20201020155500,% of Americans who support  New $2tn stimulus package 72% Public health insurance option 67% Biden’s climate plan 66% Natl mask mandate 59% Affordable Care Act 55% Raising corporate tax rate 46% Fracking 44% Natl covid vaccine mandate 32%  -NYTimes/Siena College,1318581491497115650,0.3775272727272727,0.17373737373737375,positive,% of Americans who support  New $2tn stimulus package 72% Public health insurance option 67% Biden’s climate plan 66% Natl mask mandate 59% Affordable Care Act 55% Raising corporate tax rate 46% Fracking 44% Natl covid vaccine mandate 32%  -NYTimes/Siena College
3242,ianbremmer,,None,1417,554490,56246,2020-10-19T13:22:21,20201019132221,Global confirmed covid cases hit 40 million.  1 US 8m 2 India 7.6m 3 Brazil 5m 4 Russia 1.4m 5 Argentina 990K 6 Colombia 960K 7 France 939K 8 Spain 937K 9 Peru 869K 10 Mexico 851K,1318180688785530880,0.1,0.5,neutral,Global confirmed covid cases hit 40 million.  1 US 8m 2 India 7.6m 3 Brazil 5m 4 Russia 1.4m 5 Argentina 990K 6 Colombia 960K 7 France 939K 8 Spain 937K 9 Peru 869K 10 Mexico 851K
3243,ianbremmer,,None,1417,554490,56246,2020-10-19T02:30:01,20201019023001,Pfizer said it will seek emergency authorization for a coronavirus vaccine by mid-November.  @gzeromedia lists vaccines in the final stage of the trial process. #GraphicTruth,1318016524230197254,-0.1909,1.0,neutral,Pfizer said it will seek emergency authorization for a coronavirus vaccine by mid-November.   lists vaccines in the final stage of the trial process.
3244,ianbremmer,,None,1417,554490,56246,2020-10-16T19:25:00,20201016192500,"The less politicized the COVID vaccine announcement, the better.  Important to get a vaccine quickly. More important to get it right.",1317184788030230529,0.5097706349206349,0.6003968253968254,positive,"The less politicized the COVID vaccine announcement, the better.  Important to get a vaccine quickly. More important to get it right."
3245,GoldmanSachs,,None,106,826821,14166,2021-01-08T21:00:19,20210108210019,".@GaviSeth, CEO of @gavi, discusses the logistics that will go into global vaccine distribution during a #TalksAtGS:",1347649355587727370,0.0,0.0,neutral,. CEO of  discusses the logistics that will go into global vaccine distribution during a
3246,GoldmanSachs,,None,106,826821,14166,2021-01-02T22:00:16,20210102220016,".@GaviSeth, CEO of @gavi, discusses the mission of the vaccine alliance and the impact it’s having around the world in an episode of #TalksAtGS:",1345490117096599557,0.0,0.0,neutral,. CEO of  discusses the mission of the vaccine alliance and the impact it’s having around the world in an episode of
3247,GoldmanSachs,,None,106,826821,14166,2020-12-24T15:00:20,20201224150020,"“It's doable, but it is a mammoth undertaking.” @GaviSeth, CEO of @gavi, discusses the logistics of global vaccine distribution in a #TalksAtGS:",1342122947666964480,0.0,0.0,neutral,"“It's doable, but it is a mammoth undertaking.”  CEO of  discusses the logistics of global vaccine distribution in a"
3248,GoldmanSachs,,None,106,826821,14166,2020-12-16T20:00:17,20201216200017,"“Its mission is to save lives and reduce poverty.” @GaviSeth, CEO of @gavi, on the vaccine alliance’s mission during a #TalksAtGS:",1339299327223730185,0.24695,0.0,neutral,“Its mission is to save lives and reduce poverty.”  CEO of  on the vaccine alliance’s mission during a
3249,GoldmanSachs,,None,106,826821,14166,2020-12-08T00:30:17,20201208003017,$GS Research’s Dominic Wilson discusses how markets are pricing positive vaccine news in a new episode of The Daily Check-In:,1336105785902952449,0.3393060606060606,0.3333333333333333,positive,$GS Research’s Dominic Wilson discusses how markets are pricing positive vaccine news in a new episode of The Daily Check-In:
3250,GoldmanSachs,,None,106,826821,14166,2020-12-07T19:00:18,20201207190018,What will a #COVID19 vaccine approval mean for global markets? $GS Research’s Dominic Wilson explains in The Daily Check-In:,1336022740583723016,0.18626666666666666,0.22916666666666666,neutral,What will a  vaccine approval mean for global markets? $GS Research’s Dominic Wilson explains in The Daily Check-In:
3251,GoldmanSachs,,None,106,826821,14166,2020-11-14T20:00:08,20201114200008,Salveen Richter of $GS Research on the latest COVID-19 vaccine news:,1327702879939989506,0.25,0.9,neutral,Salveen Richter of $GS Research on the latest COVID-19 vaccine news:
3252,GoldmanSachs,,None,106,826821,14166,2020-11-14T15:00:09,20201114150009,"How is the market reacting to news of a potential #COVID19 vaccine, and what does it mean for indices such as the SP 500? David Kostin explains in the latest episode of Exchanges at $GS:",1327627386205200385,0.0234375,0.771875,neutral,"How is the market reacting to news of a potential  vaccine, and what does it mean for indices such as the SP 500? David Kostin explains in the latest episode of Exchanges at $GS:"
3253,GoldmanSachs,,None,106,826821,14166,2020-11-13T23:00:10,20201113230010,"$GS' David Kostin talks about the market’s response to a potential #COVID19 vaccine, as well as where he sees the SP 500 by the end of the year in the latest markets update from Exchanges at Goldman Sachs:",1327385795850887171,0.2616,0.95,positive,"$GS' David Kostin talks about the market’s response to a potential  vaccine, as well as where he sees the SP 500 by the end of the year in the latest markets update from Exchanges at Goldman Sachs:"
3254,GoldmanSachs,,None,106,826821,14166,2020-11-12T10:10:49,20201112101049,"WATCH: $GS chief Asia Pacific economist Andrew Tilton talks to @CNBC about China’s economic recovery, and why economies like India and Thailand would benefit more from a coronavirus vaccine",1326829796018573314,0.51025,0.35,positive,"WATCH: $GS chief Asia Pacific economist Andrew Tilton talks to  about China’s economic recovery, and why economies like India and Thailand would benefit more from a coronavirus vaccine"
3255,GoldmanSachs,,None,106,826821,14166,2020-08-22T14:00:12,20200822140012,What is the current timeline for a potential vaccine? @CEPIvaccines CEO Dr. Richard Hatchett discusses with @AllisonNathanGS in a new episode of Top of Mind at Goldman Sachs:,1297171717656387584,0.18069545454545455,0.5886363636363636,positive,What is the current timeline for a potential vaccine?  CEO Dr. Richard Hatchett discusses with  in a new episode of Top of Mind at Goldman Sachs:
3256,GoldmanSachs,,None,106,826821,14166,2020-08-20T17:00:09,20200820170009,"Even without a vaccine, how should we be thinking about the future of global economic growth? $GS Chief Economist Jan Hatzius discusses with @AllisonNathanGS in a new episode of Top of Mind at Goldman Sachs:",1296492227611566082,0.3469863636363636,0.2559090909090909,positive,"Even without a vaccine, how should we be thinking about the future of global economic growth? $GS Chief Economist Jan Hatzius discusses with  in a new episode of Top of Mind at Goldman Sachs:"
3257,GoldmanSachs,,None,106,826821,14166,2020-07-27T08:01:05,20200727080105,"$GS' Andrew Tilton discusses with @CNBC more selective policy easing by governments as the economic recovery reaches “the end of the beginning” in Asia, and reasons to be cautious despite news of a #COVID19 vaccine:",1287659256817295360,0.3074,0.35,positive,"$GS' Andrew Tilton discusses with  more selective policy easing by governments as the economic recovery reaches “the end of the beginning” in Asia, and reasons to be cautious despite news of a  vaccine:"
3258,GoldmanSachs,,None,106,826821,14166,2020-07-05T19:00:18,20200705190018,"""There's still so much work that needs to be done, but I'm incredibly proud of the progress that we're making."" @JNJNews CEO Alex Gorsky on the path to creating a vaccine during a #TalksAtGS:",1279852622233640960,0.7010000000000001,0.6,positive,"""There's still so much work that needs to be done, but I'm incredibly proud of the progress that we're making.""  CEO Alex Gorsky on the path to creating a vaccine during a"
3259,GoldmanSachs,,None,106,826821,14166,2020-06-29T17:00:19,20200629170019,.@JNJNews CEO Alex Gorsky discusses the latest developments on the path to creating a vaccine during a #TalksAtGS:,1277648099897466880,0.398,0.9,positive,. CEO Alex Gorsky discusses the latest developments on the path to creating a vaccine during a
3260,GoldmanSachs,,None,106,826821,14166,2020-05-11T16:00:08,20200511160008,.@HarvardChanSPH Professor Dr. Barry Bloom discusses the path to a vaccine and the impact on reopening the economy in an episode of the Top of Mind at Goldman Sachs #podcast:,1259875948079599616,0.35115,0.5,positive,. Professor Dr. Barry Bloom discusses the path to a vaccine and the impact on reopening the economy in an episode of the Top of Mind at Goldman Sachs
3261,GoldmanSachs,,None,106,826821,14166,2020-05-08T23:00:07,20200508230007,.@HarvardChanSPH Professor Dr. Barry Bloom discusses the path to a vaccine and the impact on reopening the economy in an episode of the Top of Mind at Goldman Sachs #podcast:,1258894478137610241,0.35115,0.5,positive,. Professor Dr. Barry Bloom discusses the path to a vaccine and the impact on reopening the economy in an episode of the Top of Mind at Goldman Sachs
3262,GoldmanSachs,,None,106,826821,14166,2020-05-05T23:00:07,20200505230007,.@HarvardChanSPH Professor Dr. Barry Bloom discusses the path to a vaccine and the impact on reopening the economy in an episode of the Top of Mind at Goldman Sachs #podcast:,1257807316239486987,0.35115,0.5,positive,. Professor Dr. Barry Bloom discusses the path to a vaccine and the impact on reopening the economy in an episode of the Top of Mind at Goldman Sachs
3263,GoldmanSachs,,None,106,826821,14166,2020-05-02T20:00:07,20200502200007,.@HarvardChanSPH Professor Dr. Barry Bloom discusses the path to a vaccine and the impact on reopening the economy in a new episode of the Top of Mind at Goldman Sachs #podcast:,1256674852120993792,0.2602409090909091,0.4772727272727273,positive,. Professor Dr. Barry Bloom discusses the path to a vaccine and the impact on reopening the economy in a new episode of the Top of Mind at Goldman Sachs
3264,GoldmanSachs,,None,106,826821,14166,2020-04-21T16:00:19,20200421160019,.@JNJNews Chief Scientific Officer Dr. Paul Stoffels discusses the latest developments in the pursuit of a vaccine on an episode of #TalksAtGS:,1252628240663003136,0.25,0.9,neutral,. Chief Scientific Officer Dr. Paul Stoffels discusses the latest developments in the pursuit of a vaccine on an episode of
3265,GoldmanSachs,,None,106,826821,14166,2020-04-18T19:00:16,20200418190016,.@JNJNews Chief Scientific Officer Dr. Paul Stoffels discusses the latest developments in the pursuit of a vaccine on a new episode of #TalksAtGS:,1251586362765123586,0.1590909090909091,0.6772727272727272,neutral,. Chief Scientific Officer Dr. Paul Stoffels discusses the latest developments in the pursuit of a vaccine on a new episode of
3266,GoldmanSachs,,None,106,826821,14166,2020-03-28T23:00:12,20200328230012,"In a #TalksAtGS podcast, $GS' Sharmin Mossavar-Rahmani speaks with leading experts on #coronavirus testing, hospital readiness and the search for a therapy and vaccine:",1244036595726065670,0.125,0.0,neutral,"In a  podcast, $GS' Sharmin Mossavar-Rahmani speaks with leading experts on  testing, hospital readiness and the search for a therapy and vaccine:"
3267,GoldmanSachs,,None,106,826821,14166,2020-03-25T14:00:10,20200325140010,"Want to know the latest on #coronavirus testing, hospital readiness and the search for a therapy and vaccine? Hear from leading experts in the medical, pharmaceutical and diagnostics industries in a new #TalksAtGS podcast:",1242813528437919744,0.26516060606060604,0.4515151515151515,positive,"Want to know the latest on  testing, hospital readiness and the search for a therapy and vaccine? Hear from leading experts in the medical, pharmaceutical and diagnostics industries in a new  podcast:"
3268,GoldmanSachs,,None,106,826821,14166,2020-03-24T13:00:10,20200324130010,"In the latest #TalksAtGS podcast, $GS' Sharmin Mossavar-Rahmani speaks with leading experts on #coronavirus testing, hospital readiness and the search for a therapy and vaccine:",1242436044143894528,0.375,0.9,positive,"In the latest  podcast, $GS' Sharmin Mossavar-Rahmani speaks with leading experts on  testing, hospital readiness and the search for a therapy and vaccine:"
3269,GoldmanSachs,,None,106,826821,14166,2020-03-23T13:00:11,20200323130011,"Want to know the latest on #coronavirus testing, hospital readiness and the search for a therapy and vaccine? Hear from leading experts in the medical, pharmaceutical and diagnostics industries in a new #TalksAtGS podcast:",1242073657616326657,0.26516060606060604,0.4515151515151515,positive,"Want to know the latest on  testing, hospital readiness and the search for a therapy and vaccine? Hear from leading experts in the medical, pharmaceutical and diagnostics industries in a new  podcast:"
3270,GoldmanSachs,,None,106,826821,14166,2020-03-22T23:32:32,20200322233232,"In the latest #TalksAtGS podcast, $GS' Sharmin Mossavar-Rahmani speaks with leading experts on #coronavirus testing, hospital readiness and the search for a therapy and vaccine:",1241870405889073154,0.375,0.9,positive,"In the latest  podcast, $GS' Sharmin Mossavar-Rahmani speaks with leading experts on  testing, hospital readiness and the search for a therapy and vaccine:"
3271,GoldmanSachs,,None,106,826821,14166,2020-03-21T16:49:37,20200321164937,"Want to know the latest on #coronavirus testing, hospital readiness and the search for a therapy and vaccine? Hear from leading experts in the medical, pharmaceutical and diagnostics industries in a new #TalksAtGS podcast:",1241406621558935553,0.26516060606060604,0.4515151515151515,positive,"Want to know the latest on  testing, hospital readiness and the search for a therapy and vaccine? Hear from leading experts in the medical, pharmaceutical and diagnostics industries in a new  podcast:"
3272,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-12-25T03:47:40,20201225034740,The vaccine causes people to be dependent on a mouse in excel 😱,1342316050063482880,-0.21075,0.0,neutral,The vaccine causes people to be dependent on a mouse in excel 😱
3273,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-12-18T14:23:13,20201218142313,@ianbremmer: Vice President Pence is now the most senior US official to receive the covid vaccine,1339939278168739846,0.25,0.5,neutral,Vice President Pence is now the most senior US official to receive the covid vaccine
3274,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-12-15T16:05:45,20201215160545,Don’t let 2020 almost being over distract from the fact China is an existential threat to the world for both GLOBAL HEALTH ISSUES LIKE COVID AND THE NEXT PANDEMIC but also BASIC HUMAN RIGHTS.,1338877917393264641,-0.0705,0.05625,neutral,Don’t let 2020 almost being over distract from the fact China is an existential threat to the world for both GLOBAL HEALTH ISSUES LIKE COVID AND THE NEXT PANDEMIC but also BASIC HUMAN RIGHTS.
3275,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-12-11T14:02:59,20201211140259,"If shkreli got the pardon he deserved, we’d be out of the woods with corona already",1337397470033227778,0.1591,0.0,neutral,"If shkreli got the pardon he deserved, we’d be out of the woods with corona already"
3276,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-12-10T21:03:41,20201210210341,"IF YOU HAVE EVER;  SMOKED RESIN LIVED IN A FRAT TAKEN RANDOM PAY DRUGS GONE TO A PHISH, GRATEFUL DEAD, OR DMB CONCE LIVED THROUGH THE 70s ENJOYED MACKLEMORE GONE TO BLACK FRIDAY EVENTS OR  THOUGHT TAYLOR SWIFT IS MONUMENTAL  THEN YA AINT ALLOWED TO QUESTION THE COVID VACCINE",1337140956756369408,0.1953666666666667,0.5083333333333333,neutral,"IF YOU HAVE EVER;  SMOKED RESIN LIVED IN A FRAT TAKEN RANDOM PAY DRUGS GONE TO A PHISH, GRATEFUL DEAD, OR DMB CONCE LIVED THROUGH THE 70s ENJOYED MACKLEMORE GONE TO BLACK FRIDAY EVENTS OR  THOUGHT TAYLOR SWIFT IS MONUMENTAL  THEN YA AINT ALLOWED TO QUESTION THE COVID VACCINE"
3277,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-11-24T17:32:09,20201124173209,"So apparently Dow Jones has crossed 30,000 for the first time because:  1) Trump is amazing, thank you so much Donald  2) Biden won, decreased inflammatory politics  3) Janet Yellen? (who raised rates that gave us trump) 4) corona spike but also vaccines 5) derp derp as usual",1331289515160465413,0.37275,0.45555555555555555,positive,"So apparently Dow Jones has crossed 30,000 for the first time because:  1) Trump is amazing, thank you so much Donald  2) Biden won, decreased inflammatory politics  3) Janet Yellen? (who raised rates that gave us trump) 4) corona spike but also vaccines 5) derp derp as usual"
3278,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-11-11T13:46:09,20201111134609,Nobody safe no matter your strategy. Wish Martin were here to accelerate vaccine development and distribution 😞,1326521600213192704,0.42274999999999996,0.5,positive,Nobody safe no matter your strategy. Wish Martin were here to accelerate vaccine development and distribution 😞
3279,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-10-02T11:51:56,20201002115156,@iam_johnw: Trump got covid two days after making fun of Biden during the debate for wearing a mask,1311997342292287489,0.4053,0.2,positive,Trump got covid two days after making fun of Biden during the debate for wearing a mask
3280,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-09-30T01:51:23,20200930015123,The world would be better off if both these dudes caught COVID tonight and died,1311121432726958085,0.16105,0.5,neutral,The world would be better off if both these dudes caught COVID tonight and died
3281,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-09-08T21:30:42,20200908213042,COVID szn gonna go from sweatpants weather to summer now back to sweatpants weather then summer again huh,1303445684981465094,0.0,0.0,neutral,COVID szn gonna go from sweatpants weather to summer now back to sweatpants weather then summer again huh
3282,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-08-24T13:56:15,20200824135615,@litcapital: Clutch vaccine headlines taking us to new all-time highs,1297895500620980224,0.06818181818181818,0.45454545454545453,neutral,Clutch vaccine headlines taking us to new all-time highs
3283,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-08-11T11:26:14,20200811112614,This is New Zealand’s reaction after their first local COVID transmissions in over 100 days,1293146702694830081,0.06439393939393939,0.2626262626262626,neutral,This is New Zealand’s reaction after their first local COVID transmissions in over 100 days
3284,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-08-06T00:43:04,20200806004304,BERNIE would prefer the stock markets crashed during Covid because then at least the billionaires would have a little less money,1291172908841213953,-0.10902777777777778,0.32222222222222224,neutral,BERNIE would prefer the stock markets crashed during Covid because then at least the billionaires would have a little less money
3285,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-07-30T19:12:01,20200730191201,Using a mouse in excel gives you COVID,1288915266420842501,0.2294,0.0,neutral,Using a mouse in excel gives you COVID
3286,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-07-10T02:01:40,20200710020140,"Can someone send a graph of COVID deaths per capita by country over time?   Or even better, excess mortality by country over time?  Thx",1281408214907727872,0.5983,0.5,positive,"Can someone send a graph of COVID deaths per capita by country over time?   Or even better, excess mortality by country over time?  Thx"
3287,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-07-08T13:14:38,20200708131438,How many people do you personally know (yourself included!) that have contracted COVID?,1280852797450264579,0.125,0.4,neutral,How many people do you personally know (yourself included!) that have contracted COVID?
3288,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-07-08T11:07:15,20200708110715,"it’s absurd ICE is going to kick them out.  It’s absurd more US citizens are not studying comp sci  High demand jobs, relatively low stress, ability to make own hours and work from home BEFORE covid",1280820740980342784,-0.21668333333333334,0.7233333333333333,neutral,"it’s absurd ICE is going to kick them out.  It’s absurd more US citizens are not studying comp sci  High demand jobs, relatively low stress, ability to make own hours and work from home BEFORE covid"
3289,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-07-08T02:28:11,20200708022811,This is good news and I hope it continues to trend this way. But those who equate mask wearing to TYRANNY should also go eat a bag of Covid extra long test sticks,1280690114079883267,0.32853333333333334,0.3666666666666667,positive,This is good news and I hope it continues to trend this way. But those who equate mask wearing to TYRANNY should also go eat a bag of Covid extra long test sticks
3290,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-07-06T23:46:18,20200706234618,All this Covid shit would already be behind us if Trump would have just pardoned Martin Shkreli aka Thot Patrol aka Vaccine King earlier this year,1280286987145089034,-0.30095,0.6666666666666666,negative,All this Covid shit would already be behind us if Trump would have just pardoned Martin Shkreli aka Thot Patrol aka Vaccine King earlier this year
3291,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-07-06T15:27:46,20200706152746,@zerohedge: State-level Covid heatmap from Goldman,1280161524833832962,0.0,0.0,neutral,State-level Covid heatmap from Goldman
3292,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-06-26T20:07:09,20200626200709,"some positive news;  ☑️It’s Friday afternoon. Rejoice. ☑️FRIDAY is the beginning of the weekend ☑️Weekends are fun ☑️It is summer ☑️Summer weekends are the best ☑️if you die from COVID, at least you don’t have to watch the world dive into further despair",1276607954326880257,0.5385272727272727,0.38909090909090904,positive,"some positive news;  ☑️It’s Friday afternoon. Rejoice. ☑️FRIDAY is the beginning of the weekend ☑️Weekends are fun ☑️It is summer ☑️Summer weekends are the best ☑️if you die from COVID, at least you don’t have to watch the world dive into further despair"
3293,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-06-20T22:24:59,20200620222459,"@yasuomoi @chamath Teachers unions are not exempt, get a corona test for that cough",1274468314652311553,-0.0381,0.0,neutral,"Teachers unions are not exempt, get a corona test for that cough"
3294,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-06-16T03:11:31,20200616031131,@ScottGottliebMD: Covid testing continues to expand; and the overall national positivity rate remains low.,1272728483614121984,0.27115,0.15,neutral,Covid testing continues to expand; and the overall national positivity rate remains low.
3295,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-05-26T23:35:24,20200526233524,Corona Virus inspired boat names? Go,1265426341245181964,0.24695,0.0,neutral,Corona Virus inspired boat names? Go
3296,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-05-16T18:49:28,20200516184928,Corona accelerates the inevitable. Underperforming colleges relative to cost (immense in most cases) will struggle and some will fail,1261730502320545792,-0.36195,0.5599999999999999,neutral,Corona accelerates the inevitable. Underperforming colleges relative to cost (immense in most cases) will struggle and some will fail
3297,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-05-13T21:22:24,20200513212224,YO. WHATS YALLS EBITDACT MULTIPLE? WHERE EBITDACT =  Earnings Before Interest (student loans) Taxes (crypto gains) Drugs (recreational) Alcohol (craft beers /spirits) Corona (losses) Takeout  Toilet Paper,1260681826802294798,0.19261666666666666,0.0,neutral,YO. WHATS YALLS EBITDACT MULTIPLE? WHERE EBITDACT =  Earnings Before Interest (student loans) Taxes (crypto gains) Drugs (recreational) Alcohol (craft beers /spirits) Corona (losses) Takeout  Toilet Paper
3298,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-05-01T00:24:33,20200501002433,Live music is the mf shit and it might be the worst thing of corona outside of human and economic loss.,1256016622634045441,-0.509469696969697,0.44166666666666665,negative,Live music is the mf shit and it might be the worst thing of corona outside of human and economic loss.
3299,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-04-21T19:45:48,20200421194548,If yall hadn’t bullied that nerd in high school we would have a vaccine by now,1252684984508391424,-0.2915,0.5399999999999999,neutral,If yall hadn’t bullied that nerd in high school we would have a vaccine by now
3300,Wu_Tang_Finance,brooklyn zoo/shaolin/da street,None,2122,181736,28910,2020-04-21T11:58:59,20200421115859,@1stdayoutthefed: Nobody:   Kim jung un when he wakes up in hell and see the corona patient he had executed,1252567504666480643,-0.3404,0.0,neutral,Nobody:   Kim jung un when he wakes up in hell and see the corona patient he had executed
